turn,agent_helped,partner_helped_last,ownBPfill,ownEnergy,distance_to_partner_veg,partner_needs_help
11,0,0,0.0,0.5,9.0711355,1
0,0,0,0.0,1.0,9.6633415,1
1,0,0,0.0,0.95,8.271467,1
2,0,1,0.0,0.9,9.805807,1
3,0,0,0.0,0.85,9.0711355,1
4,0,1,0.0,0.8,10.750327,1
5,0,0,0.0,0.75,9.615384,1
6,0,1,0.0,0.7,14.677247,1
7,0,0,0.0,0.65,8.864946,1
8,0,1,0.0,0.6,8.864946,1
9,0,0,0.0,0.55,10.221294,1
10,0,1,0.0,0.55,10.221294,1
0,0,0,0.0,1.0,9.6633415,1
1,0,0,0.0,0.95,9.0711355,1
2,0,1,0.0,0.9,10.62054,1
3,0,0,0.0,0.85,8.271467,1
4,0,1,0.0,0.8,9.805807,1
5,0,0,0.0,0.75,8.864946,1
6,0,1,0.0,0.7,14.677247,1
7,0,0,0.0,0.65,14.677247,1
8,0,0,0.0,0.6,9.615384,1
9,0,0,0.0,0.55,9.615384,1
10,0,1,0.0,0.5,14.677247,1
11,0,0,0.0,0.45,14.677247,1
12,0,1,0.0,0.4,14.677247,1
13,0,0,0.0,0.35,10.750327,1
14,0,1,0.0,0.35,10.750327,1
0,0,0,0.0,1.0,1.3598212,1
1,0,0,0.0,0.95,9.6633415,1
2,0,1,0.0,0.9,10.750327,1
3,0,0,0.0,0.85,10.62054,1
4,0,1,0.0,0.8,14.677247,1
5,0,0,0.0,0.75,9.805807,1
6,0,1,0.0,0.7,9.0711355,1
7,0,0,0.0,0.65,9.615384,1
8,0,1,0.0,0.6,8.271467,1
9,0,0,0.0,0.55,14.677247,1
10,0,0,0.0,0.5,8.864946,1
11,0,0,0.0,0.5,8.864946,1
0,1,0,0.0,1.0,10.576923,1
1,1,0,20.0,0.82,0.96153915,1
2,1,1,40.0,0.58,12.936178,1
3,0,0,60.000004,0.54,10.878568,1
4,0,1,60.000004,0.49,7.322859,1
5,0,0,60.000004,0.44,8.600263,1
6,0,1,60.000004,0.39,8.707102,1
7,0,0,60.000004,0.34,8.707102,1
8,0,0,60.000004,0.29,0.0,1
9,0,0,60.000004,0.24,4.300131,1
10,0,1,60.000004,0.19,3.846154,1
11,0,0,60.000004,0.14,3.9645247,1
12,0,1,60.000004,0.09,8.271467,1
13,0,0,60.000004,0.04,1.3598206,1
14,0,1,60.000004,0.0,8.707102,1
15,0,0,60.000004,0.0,0.96153843,1
16,0,1,60.000004,0.0,4.9029036,1
0,0,0,0.0,1.0,9.6633415,1
1,0,0,0.0,0.95,8.271467,1
2,0,1,0.0,0.9,10.62054,1
3,0,0,0.0,0.85,9.0711355,1
4,0,1,0.0,0.8,11.697621,1
5,0,0,0.0,0.75,9.615384,1
6,0,1,0.0,0.7,14.677247,1
7,0,0,0.0,0.65,14.677247,1
8,0,0,0.0,0.6,14.677247,1
9,0,0,0.0,0.55,14.677247,1
10,0,1,0.0,0.5,14.677247,1
11,0,0,0.0,0.45,14.677247,1
12,0,1,0.0,0.4,10.750327,1
13,0,0,0.0,0.35,10.750327,1
14,0,1,0.0,0.3,9.805807,1
15,0,0,0.0,0.3,9.805807,1
0,0,0,0.0,1.0,8.271467,1
1,0,0,0.0,0.95,9.6633415,1
2,0,1,0.0,0.9,9.0711355,1
3,0,0,0.0,0.85,9.805807,1
4,0,1,0.0,0.8,9.615384,1
5,0,0,0.0,0.75,10.62054,1
6,0,1,0.0,0.7,14.677247,1
7,0,0,0.0,0.65,10.750327,1
8,0,1,0.0,0.6,10.750327,1
9,0,0,0.0,0.55,11.697621,1
10,0,1,0.0,0.55,11.697621,1
0,1,0,0.0,1.0,6.799104,1
1,0,0,20.0,0.76,0.96153766,1
2,0,0,20.0,0.71,9.899645,1
3,0,0,20.0,0.66,0.0,1
4,0,1,20.0,0.61,7.752171,1
5,0,0,20.0,0.56,0.96153915,1
6,0,1,20.0,0.51,7.7521706,1
7,0,0,20.0,0.46,5.178044,1
8,0,1,20.0,0.41,4.807692,1
9,0,0,20.0,0.36,3.9645247,1
10,1,1,20.0,0.31,12.936178,1
11,1,0,40.0,0.0,8.707102,1
12,0,0,60.000004,0.0,4.8076925,1
13,0,0,0.0,0.0,3.8461537,1
0,1,0,0.0,1.0,1.3598212,1
1,1,0,20.0,0.84,5.4392834,1
2,1,1,40.0,0.66,6.156851,1
3,1,0,60.000004,0.5,4.079462,0
4,0,1,80.0,0.3,7.322859,1
5,0,0,0.0,0.02,4.9029036,1
6,0,1,0.0,0.0,4.3001304,1
7,0,0,0.0,0.0,3.8461537,1
8,0,1,0.0,0.0,1.9230769,1
9,0,0,0.0,0.0,1.9230769,1
10,0,0,0.0,0.0,8.707102,1
11,0,0,0.0,0.0,7.9290485,1
12,0,1,0.0,0.0,8.864946,1
13,0,0,0.0,0.0,7.7521706,1
14,0,1,0.0,0.0,9.805807,1
15,0,0,0.0,0.0,6.799104,1
0,0,0,0.0,1.0,1.3598212,1
1,0,0,0.0,0.95,9.6633415,1
2,0,1,0.0,0.9,8.271467,1
3,0,0,0.0,0.85,9.805807,1
4,0,1,0.0,0.8,9.0711355,1
5,0,0,0.0,0.75,10.750327,1
6,0,1,0.0,0.7,9.615384,1
7,0,0,0.0,0.65,14.677247,1
8,0,0,0.0,0.6,14.677247,1
9,0,0,0.0,0.55,14.677247,1
10,0,1,0.0,0.5,8.864946,1
11,0,0,0.0,0.45,8.864946,1
12,0,1,0.0,0.4,10.221294,1
13,0,0,0.0,0.4,10.221294,1
0,0,0,0.0,1.0,1.3598212,1
1,0,0,0.0,0.95,8.271467,1
2,0,1,0.0,0.9,9.6633415,1
3,0,0,0.0,0.85,9.0711355,1
4,0,1,0.0,0.8,10.62054,1
5,0,0,0.0,0.75,9.615384,1
6,0,1,0.0,0.7,10.750327,1
7,0,0,0.0,0.65,8.864946,1
8,0,1,0.0,0.6,14.677247,1
9,0,0,0.0,0.55,14.677247,1
10,0,0,0.0,0.5,9.805807,1
11,0,0,0.0,0.5,9.805807,1
0,0,0,0.0,1.0,1.3598212,1
1,0,0,0.0,0.95,9.6633415,1
2,0,1,0.0,0.9,8.271467,1
3,0,0,0.0,0.85,10.62054,1
4,0,1,0.0,0.8,8.864946,1
5,0,0,0.0,0.75,9.805807,1
6,0,1,0.0,0.7,9.0711355,1
7,0,0,0.0,0.65,9.615384,1
8,0,1,0.0,0.6,10.750327,1
0,0,0,0.0,1.0,10.62054,1
1,0,0,0.0,0.95,10.750327,1
2,0,1,0.0,0.9,9.6633415,1
3,0,0,0.0,0.85,8.864946,1
4,0,1,0.0,0.8,9.805807,1
5,0,0,0.0,0.75,8.271467,1
6,0,1,0.0,0.7,14.677247,1
7,0,0,0.0,0.65,9.0711355,1
8,0,1,0.0,0.6,9.0711355,1
9,0,0,0.0,0.55,14.677247,1
10,0,0,0.0,0.5,9.615384,1
11,0,0,0.0,0.5,9.615384,1
0,0,0,0.0,1.0,9.6633415,1
1,0,0,0.0,0.95,8.271467,1
2,0,1,0.0,0.9,10.62054,1
3,0,0,0.0,0.85,9.0711355,1
4,0,1,0.0,0.8,10.750327,1
5,0,0,0.0,0.75,9.615384,1
6,0,1,0.0,0.7,9.805807,1
7,0,0,0.0,0.65,8.864946,1
0,1,0,0.0,1.0,11.538463,1
1,0,0,25.0,0.91,4.8076925,1
2,0,1,25.0,0.86,4.3001304,1
3,1,0,25.0,0.81,8.600261,1
4,0,1,50.0,0.71,7.322859,1
5,0,0,0.0,0.57,8.864946,1
6,0,1,0.0,0.52,4.3001304,1
7,0,0,0.0,0.47,4.9029036,1
8,0,1,0.0,0.42,1.9230769,1
9,0,0,0.0,0.37,4.9029036,1
10,0,1,0.0,0.32,4.9029036,1
11,0,0,0.0,0.27,1.9230769,1
12,0,0,0.0,0.22,3.8461537,1
13,0,0,0.0,0.17,3.0406513,1
14,0,1,0.0,0.12,8.707102,1
15,0,0,0.0,0.07,6.799104,1
16,0,1,0.0,0.02,9.121955,1
17,0,0,0.0,0.0,8.864946,1
0,0,0,0.0,1.0,1.3598212,1
1,0,0,0.0,0.95,8.271467,1
2,0,1,0.0,0.9,9.6633415,1
3,0,0,0.0,0.85,9.0711355,1
4,0,1,0.0,0.8,9.805807,1
5,0,0,0.0,0.75,9.615384,1
6,0,1,0.0,0.7,10.750327,1
7,0,0,0.0,0.65,8.864946,1
8,0,1,0.0,0.6,14.677247,1
9,0,0,0.0,0.55,14.677247,1
10,0,0,0.0,0.5,14.677247,1
11,0,0,0.0,0.45,10.221294,1
12,0,1,0.0,0.45,10.221294,1
0,1,0,0.0,1.0,10.038755,1
1,0,0,25.0,0.83,7.692309,1
2,0,1,25.0,0.78,9.071136,1
3,0,0,25.0,0.73,8.600263,1
4,0,1,25.0,0.68,8.653847,1
5,0,0,25.0,0.63,4.0794625,1
6,1,1,25.0,0.58,4.3001313,1
7,1,0,50.0,0.54,6.799104,1
8,0,0,75.0,0.5,4.3001304,1
9,0,0,75.0,0.45,0.0,1
10,1,1,75.0,0.4,4.8076925,0
11,0,0,100.0,0.34,5.178044,0
12,0,1,100.0,0.29,4.902904,0
13,0,0,100.0,0.24,4.3001304,0
14,0,1,100.0,0.19,5.6066847,0
15,0,0,100.0,0.14,0.0,0
0,0,0,0.0,1.0,1.3598212,1
1,0,0,0.0,0.95,9.6633415,1
2,0,1,0.0,0.9,8.271467,1
3,0,0,0.0,0.85,9.805807,1
4,0,1,0.0,0.8,9.0711355,1
5,0,0,0.0,0.75,10.750327,1
6,0,1,0.0,0.7,9.615384,1
7,0,0,0.0,0.65,14.677247,1
8,0,0,0.0,0.6,10.221294,1
9,0,0,0.0,0.55,14.677247,1
10,0,1,0.0,0.5,14.677247,1
11,0,0,0.0,0.45,14.677247,1
12,0,1,0.0,0.4,8.864946,1
13,0,0,0.0,0.4,8.864946,1
0,0,0,0.0,1.0,1.3598212,1
1,0,0,0.0,0.95,9.6633415,1
2,0,1,0.0,0.9,8.864946,1
3,0,0,0.0,0.85,9.805807,1
4,0,1,0.0,0.8,8.271467,1
5,0,0,0.0,0.75,10.750327,1
6,0,1,0.0,0.7,9.0711355,1
7,0,0,0.0,0.65,10.62054,1
8,0,1,0.0,0.6,9.615384,1
0,0,0,0.0,1.0,1.3598212,1
1,0,0,0.0,0.95,8.271467,1
2,0,1,0.0,0.9,9.6633415,1
3,0,0,0.0,0.85,9.0711355,1
4,0,1,0.0,0.8,9.805807,1
5,0,0,0.0,0.75,9.615384,1
6,0,1,0.0,0.7,10.750327,1
7,0,0,0.0,0.65,14.677247,1
8,0,0,0.0,0.6,11.697621,1
9,0,0,0.0,0.55,11.697621,1
10,0,1,0.0,0.5,14.677247,1
11,0,0,0.0,0.45,14.677247,1
12,0,1,0.0,0.4,10.62054,1
13,0,0,0.0,0.4,10.62054,1
0,0,0,0.0,1.0,8.271467,1
1,0,0,0.0,0.95,9.6633415,1
2,0,1,0.0,0.9,9.0711355,1
3,0,0,0.0,0.85,10.62054,1
4,0,1,0.0,0.8,9.615384,1
5,0,0,0.0,0.75,9.805807,1
6,0,1,0.0,0.7,14.677247,1
7,0,0,0.0,0.65,10.750327,1
8,0,1,0.0,0.6,10.750327,1
9,0,0,0.0,0.55,14.677247,1
10,0,0,0.0,0.5,14.677247,1
11,0,0,0.0,0.45,11.697621,1
12,0,1,0.0,0.45,11.697621,1
0,1,0,0.0,1.0,6.799104,1
1,1,0,25.0,0.86,4.9029036,1
2,1,1,50.0,0.75,0.0,1
3,0,0,75.0,0.63,4.9029036,1
4,0,1,0.0,0.47,4.3001304,1
5,0,0,0.0,0.42,4.9029036,1
6,0,1,0.0,0.37,3.0406513,1
7,0,0,0.0,0.32,3.8461537,1
8,0,1,0.0,0.27,1.9230769,1
9,0,0,0.0,0.22,1.9230769,1
10,0,0,0.0,0.17,8.707102,1
11,0,0,0.0,0.12,6.799104,1
12,0,1,0.0,0.07,8.864946,1
13,0,0,0.0,0.02,7.7521706,1
14,0,1,0.0,0.0,9.805807,1
15,0,0,0.0,0.0,7.9290485,1
0,1,0,0.0,1.0,1.3598212,1
1,1,0,25.0,0.85,5.8488107,1
2,1,1,50.0,0.78,4.9029036,1
3,0,0,75.0,0.77,8.600261,1
4,0,1,0.0,0.61,9.121955,1
5,0,0,0.0,0.56,4.3001304,1
6,0,1,0.0,0.51,4.9029036,1
7,0,0,0.0,0.46,3.0406513,1
8,0,1,0.0,0.41,3.8461537,1
9,0,0,0.0,0.36,1.9230769,1
10,0,0,0.0,0.31,1.9230769,1
11,0,0,0.0,0.26,8.864946,1
12,0,1,0.0,0.21,6.799104,1
13,0,0,0.0,0.16,9.805807,1
14,0,1,0.0,0.11,7.7521706,1
15,0,0,0.0,0.06,8.707102,1
16,0,1,0.0,0.01,7.9290485,1
0,0,0,0.0,1.0,1.3598212,1
1,0,0,0.0,0.95,9.805807,1
2,0,1,0.0,0.9,8.271467,1
3,0,0,0.0,0.85,10.750327,1
4,0,1,0.0,0.8,9.0711355,1
5,0,0,0.0,0.75,9.6633415,1
6,0,1,0.0,0.7,9.615384,1
7,0,0,0.0,0.65,14.677247,1
8,0,0,0.0,0.6,8.864946,1
9,0,0,0.0,0.55,10.221294,1
0,1,0,0.0,1.0,6.799104,1
1,0,0,25.0,0.88,9.071136,1
2,0,1,25.0,0.83,0.96153766,1
3,1,0,25.0,0.78,5.178044,1
4,0,1,50.0,0.67,4.0794625,1
5,0,0,50.0,0.62,7.9290485,1
6,0,1,50.0,0.57,1.3598206,1
7,0,0,50.0,0.52,8.215388,1
8,0,1,50.0,0.47,3.8461537,1
9,0,0,50.0,0.42,3.8461537,1
10,0,0,50.0,0.37,5.1780434,1
11,0,0,50.0,0.32,4.3001304,1
12,0,1,50.0,0.27,6.081303,1
13,0,0,50.0,0.22,0.0,1
14,0,1,50.0,0.17,6.4501963,1
15,0,0,0.0,0.07,8.707102,1
0,0,0,0.0,1.0,9.6633415,1
1,0,0,0.0,0.95,10.750327,1
2,0,1,0.0,0.9,10.62054,1
3,0,0,0.0,0.85,8.271467,1
4,0,1,0.0,0.8,9.805807,1
5,0,0,0.0,0.75,8.864946,1
6,0,1,0.0,0.7,9.615384,1
7,0,0,0.0,0.65,9.0711355,1
0,0,0,0.0,1.0,8.271467,1
1,0,0,0.0,0.95,9.6633415,1
2,0,1,0.0,0.9,9.0711355,1
3,0,0,0.0,0.85,10.62054,1
4,0,1,0.0,0.8,9.615384,1
5,0,0,0.0,0.75,9.805807,1
6,0,1,0.0,0.7,14.677247,1
7,0,0,0.0,0.65,10.750327,1
8,0,1,0.0,0.6,11.697621,1
0,1,0,0.0,1.0,6.799104,1
1,1,0,25.0,0.86,11.737072,1
2,1,1,50.0,0.75,0.0,1
3,0,0,75.0,0.63,12.936178,1
4,0,1,0.0,0.47,4.3001304,1
5,0,0,0.0,0.42,6.799104,1
6,0,1,0.0,0.37,3.0406513,1
7,0,0,0.0,0.32,4.9029036,1
8,0,1,0.0,0.27,1.9230769,1
9,0,0,0.0,0.22,1.9230769,1
10,0,0,0.0,0.17,9.805807,1
11,0,0,0.0,0.12,10.038755,1
12,0,1,0.0,0.07,8.864946,1
13,0,0,0.0,0.02,9.121955,1
14,0,1,0.0,0.0,8.707102,1
15,0,0,0.0,0.0,3.8461537,1
0,0,0,0.0,1.0,9.6633415,1
1,0,0,0.0,0.95,9.0711355,1
2,0,1,0.0,0.9,10.62054,1
3,0,0,0.0,0.85,8.271467,1
4,0,1,0.0,0.8,10.750327,1
5,0,0,0.0,0.75,8.864946,1
6,0,1,0.0,0.7,9.805807,1
7,0,0,0.0,0.65,9.615384,1
0,1,0,0.0,1.0,7.000106,1
1,1,0,25.0,0.86,9.121955,1
2,1,1,50.0,0.85,12.3137,1
3,0,0,75.0,0.83,3.9645247,1
4,0,1,75.0,0.78,11.578457,1
5,0,0,75.0,0.73,1.3598206,1
6,0,1,75.0,0.68,8.271467,1
7,0,0,75.0,0.63,0.96153843,1
8,0,1,75.0,0.58,8.707102,1
9,0,0,75.0,0.53,8.707102,1
10,0,0,75.0,0.48,3.846154,1
11,0,0,75.0,0.43,10.878568,1
12,0,1,75.0,0.38,0.0,1
13,0,0,75.0,0.33,8.600263,1
14,0,1,75.0,0.28,4.9029036,1
15,0,0,0.0,0.14,4.9029036,1
0,0,0,0.0,1.0,9.6633415,1
1,0,0,0.0,0.95,8.271467,1
2,0,1,0.0,0.9,9.805807,1
3,0,0,0.0,0.85,8.864946,1
4,0,1,0.0,0.8,10.750327,1
5,0,0,0.0,0.75,9.0711355,1
6,0,1,0.0,0.7,10.221294,1
7,0,1,0.0,0.65,9.615384,1
0,0,0,0.0,1.0,1.3598212,1
1,0,0,0.0,0.95,8.271467,1
2,0,1,0.0,0.9,9.6633415,1
3,0,0,0.0,0.85,9.615384,1
4,0,1,0.0,0.8,10.62054,1
5,0,0,0.0,0.75,9.0711355,1
6,0,1,0.0,0.7,10.750327,1
7,0,0,0.0,0.65,9.805807,1
8,0,0,0.0,0.6,11.697621,1
0,0,0,0.0,1.0,10.750327,1
1,0,0,0.0,0.95,9.6633415,1
2,0,1,0.0,0.9,8.864946,1
3,0,0,0.0,0.85,10.62054,1
4,0,1,0.0,0.8,8.271467,1
5,0,0,0.0,0.75,9.805807,1
6,0,1,0.0,0.7,9.0711355,1
7,0,0,0.0,0.65,9.615384,1
0,1,0,0.0,1.0,1.3598212,1
1,1,0,25.0,0.85,5.8488107,1
2,1,1,50.0,0.78,4.9029036,1
3,0,0,75.0,0.77,8.600261,1
4,0,1,0.0,0.61,9.121955,1
5,0,0,0.0,0.56,4.3001304,1
6,0,1,0.0,0.51,4.9029036,1
7,0,0,0.0,0.46,3.0406513,1
8,0,1,0.0,0.41,3.8461537,1
9,0,0,0.0,0.36,1.9230769,1
10,0,0,0.0,0.31,1.9230769,1
11,0,0,0.0,0.26,8.707102,1
12,0,1,0.0,0.21,6.799104,1
13,0,0,0.0,0.16,9.805807,1
14,0,1,0.0,0.11,7.7521706,1
15,0,0,0.0,0.06,8.864946,1
16,0,1,0.0,0.01,7.9290485,1
0,0,0,0.0,1.0,8.271467,1
1,0,0,0.0,0.95,9.6633415,1
2,0,1,0.0,0.9,9.0711355,1
3,0,0,0.0,0.85,10.62054,1
4,0,1,0.0,0.8,9.615384,1
5,0,0,0.0,0.75,9.805807,1
6,0,1,0.0,0.7,8.864946,1
7,0,0,0.0,0.65,10.750327,1
0,1,0,0.0,1.0,12.500002,1
1,1,0,20.0,0.92,5.4392834,1
2,1,1,40.0,0.91,7.322859,1
3,0,0,60.000004,0.79,4.9029036,1
4,0,1,60.000004,0.74,0.0,1
5,0,0,60.000004,0.69,5.6066847,1
6,0,1,60.000004,0.64,5.6066847,1
7,0,0,60.000004,0.59,6.081303,1
8,0,1,60.000004,0.54,9.805807,1
9,0,0,60.000004,0.49,9.805807,1
10,0,0,60.000004,0.44,9.615384,1
11,0,0,60.000004,0.39,12.238387,1
12,0,1,60.000004,0.34,9.470056,1
13,0,0,60.000004,0.29,12.936178,1
14,0,1,60.000004,0.24,8.600261,1
15,0,0,60.000004,0.19,12.3137,1
16,0,1,60.000004,0.14,9.805807,1
17,0,0,60.000004,0.09,9.805807,1
18,0,0,60.000004,0.04,0.96153843,1
19,0,0,60.000004,0.0,0.96153843,1
0,0,0,0.0,1.0,1.3598212,1
1,0,0,0.0,0.95,8.271467,1
2,0,1,0.0,0.9,9.6633415,1
3,0,0,0.0,0.85,9.0711355,1
4,0,1,0.0,0.8,10.62054,1
5,0,0,0.0,0.75,9.615384,1
6,0,1,0.0,0.7,10.750327,1
7,0,0,0.0,0.65,8.864946,1
8,0,1,0.0,0.6,14.677247,1
9,0,0,0.0,0.55,14.677247,1
10,0,0,0.0,0.5,9.805807,1
11,0,0,0.0,0.5,9.805807,1
0,0,0,0.0,1.0,1.3598212,1
1,0,0,0.0,0.95,8.271467,1
2,0,1,0.0,0.9,9.6633415,1
3,0,0,0.0,0.85,9.0711355,1
4,0,1,0.0,0.8,9.805807,1
5,0,0,0.0,0.75,9.615384,1
6,0,1,0.0,0.7,10.750327,1
7,0,0,0.0,0.65,8.864946,1
8,0,1,0.0,0.6,14.677247,1
9,0,0,0.0,0.55,10.221294,1
10,0,1,0.0,0.55,10.221294,1
0,0,0,0.0,1.0,1.3598212,1
1,0,0,0.0,0.95,10.62054,1
2,0,1,0.0,0.9,10.750327,1
3,0,0,0.0,0.85,9.6633415,1
4,0,1,0.0,0.8,8.271467,1
5,0,0,0.0,0.75,9.805807,1
6,0,1,0.0,0.7,8.864946,1
7,0,0,0.0,0.65,9.615384,1
8,0,1,0.0,0.6,14.677247,1
9,0,0,0.0,0.55,14.677247,1
10,0,0,0.0,0.5,14.677247,1
11,0,0,0.0,0.45,14.677247,1
12,0,1,0.0,0.4,9.0711355,1
13,0,0,0.0,0.4,9.0711355,1
0,1,0,0.0,1.0,10.038755,1
1,0,0,20.0,0.83,4.9029036,1
2,1,1,20.0,0.78,9.071136,1
3,0,0,40.0,0.72,8.215388,1
4,0,1,0.0,0.62,4.9029036,1
5,0,0,0.0,0.57,8.158924,1
6,0,1,0.0,0.52,1.9230769,1
7,0,0,0.0,0.47,9.121955,1
8,0,1,0.0,0.42,8.864946,1
9,0,0,0.0,0.37,8.707102,1
10,0,1,0.0,0.32,6.799104,1
11,1,0,0.0,0.27,1.9230769,1
12,0,0,20.0,0.21,1.3598212,1
13,0,0,20.0,0.16,0.0,1
14,0,1,20.0,0.11,4.3001304,1
15,0,0,20.0,0.06,4.3001304,1
16,0,1,20.0,0.01,4.3001304,1
17,0,0,20.0,0.0,4.3001304,1
18,0,0,20.0,0.0,4.3001304,1
19,0,0,20.0,0.0,4.3001304,1
20,0,1,20.0,0.0,4.3001304,1
21,0,0,20.0,0.0,4.3001304,1
22,0,1,20.0,0.0,4.3001304,1
23,0,0,20.0,0.0,4.3001304,1
24,0,1,20.0,0.0,4.3001304,1
25,0,0,20.0,0.0,7.7521706,1
26,0,0,20.0,0.0,7.7521706,1
0,0,0,0.0,1.0,1.3598212,1
1,0,0,0.0,0.95,9.6633415,1
2,0,1,0.0,0.9,8.271467,1
3,0,0,0.0,0.85,9.805807,1
4,0,1,0.0,0.8,9.0711355,1
5,0,0,0.0,0.75,10.750327,1
6,0,1,0.0,0.7,9.615384,1
7,0,0,0.0,0.65,10.62054,1
8,0,1,0.0,0.6,14.677247,1
9,0,0,0.0,0.55,11.697621,1
10,0,1,0.0,0.55,11.697621,1
0,0,0,0.0,1.0,9.6633415,1
1,0,0,0.0,0.95,8.271467,1
2,0,1,0.0,0.9,9.805807,1
3,0,0,0.0,0.85,9.0711355,1
4,0,1,0.0,0.8,10.750327,1
5,0,0,0.0,0.75,9.615384,1
6,0,1,0.0,0.7,14.677247,1
7,0,0,0.0,0.65,14.677247,1
8,0,0,0.0,0.6,10.62054,1
9,0,0,0.0,0.55,10.62054,1
10,0,1,0.0,0.5,11.697621,1
11,0,0,0.0,0.5,11.697621,1
0,0,0,0.0,1.0,8.271467,1
1,0,0,0.0,0.95,9.6633415,1
2,0,1,0.0,0.9,9.0711355,1
3,0,0,0.0,0.85,9.805807,1
4,0,1,0.0,0.8,9.615384,1
5,0,0,0.0,0.75,10.750327,1
6,0,1,0.0,0.7,14.677247,1
7,0,0,0.0,0.65,8.864946,1
8,0,0,0.0,0.6,8.864946,1
9,0,0,0.0,0.55,10.221294,1
10,0,0,0.0,0.55,10.221294,1
0,1,0,0.0,1.0,5.6066847,1
1,1,0,20.0,0.86,9.121955,1
2,1,1,40.0,0.85,4.9029036,1
3,0,0,60.000004,0.77,4.9029036,1
4,0,1,60.000004,0.72,0.0,1
5,0,0,60.000004,0.67,4.079462,1
6,0,1,60.000004,0.62,4.9029036,1
7,0,0,60.000004,0.57,4.3001313,1
8,0,1,60.000004,0.52,1.3598206,1
9,0,0,60.000004,0.47,4.9029036,1
10,0,0,60.000004,0.42,7.3228583,1
11,0,0,60.000004,0.37,5.6066847,1
12,0,1,60.000004,0.32,7.752171,1
13,0,0,60.000004,0.27,4.8076925,1
14,0,1,60.000004,0.22,4.9029036,1
15,0,0,60.000004,0.17,4.300131,1
16,0,1,60.000004,0.12,6.933753,1
0,1,0,0.0,1.0,7.000106,1
1,1,0,20.0,0.86,9.121955,1
2,1,1,40.0,0.85,12.3137,1
3,0,0,60.000004,0.83,10.878568,1
4,0,1,60.000004,0.78,11.578457,1
5,0,0,60.000004,0.73,8.600263,1
6,0,1,60.000004,0.68,8.707102,1
7,0,0,60.000004,0.63,8.707102,1
8,0,0,60.000004,0.58,8.271467,1
9,0,0,60.000004,0.53,4.300131,1
10,0,1,60.000004,0.48,3.846154,1
11,0,0,60.000004,0.43,4.9029036,1
12,0,0,60.000004,0.38,0.0,1
13,0,0,60.000004,0.33,0.96153843,1
14,0,1,60.000004,0.28,8.707102,1
15,0,0,60.000004,0.23,1.3598206,1
16,0,1,60.000004,0.18,8.707102,1
17,0,0,60.000004,0.13,3.9645247,1
18,0,1,60.000004,0.08,3.9645247,1
0,0,0,0.0,1.0,9.6633415,1
1,0,0,0.0,0.95,9.0711355,1
2,0,1,0.0,0.9,10.62054,1
3,0,0,0.0,0.85,8.271467,1
4,0,1,0.0,0.8,9.805807,1
5,0,0,0.0,0.75,8.864946,1
6,0,1,0.0,0.7,14.677247,1
7,0,0,0.0,0.65,9.615384,1
8,0,0,0.0,0.6,9.615384,1
9,0,0,0.0,0.55,10.750327,1
10,0,1,0.0,0.55,10.750327,1
0,0,0,0.0,1.0,1.3598212,1
1,0,0,0.0,0.95,9.6633415,1
2,0,1,0.0,0.9,9.0711355,1
3,0,0,0.0,0.85,9.805807,1
4,0,1,0.0,0.8,8.271467,1
5,0,0,0.0,0.75,10.62054,1
6,0,1,0.0,0.7,8.864946,1
7,0,0,0.0,0.65,10.750327,1
8,0,1,0.0,0.6,14.677247,1
9,0,0,0.0,0.55,9.615384,1
10,0,0,0.0,0.55,9.615384,1
0,0,0,0.0,1.0,1.3598212,1
1,0,0,0.0,0.95,8.271467,1
2,0,1,0.0,0.9,9.6633415,1
3,0,0,0.0,0.85,9.0711355,1
4,0,1,0.0,0.8,9.805807,1
5,0,0,0.0,0.75,9.615384,1
6,0,1,0.0,0.7,10.750327,1
7,0,0,0.0,0.65,14.677247,1
8,0,0,0.0,0.6,11.697621,1
9,0,0,0.0,0.55,11.697621,1
10,0,1,0.0,0.5,14.677247,1
11,0,0,0.0,0.45,14.677247,1
12,0,1,0.0,0.4,10.62054,1
13,0,0,0.0,0.4,10.62054,1
0,0,0,0.0,1.0,1.3598212,1
1,0,0,0.0,0.95,9.6633415,1
2,0,1,0.0,0.9,10.750327,1
3,0,0,0.0,0.85,10.62054,1
4,0,1,0.0,0.8,8.864946,1
5,0,0,0.0,0.75,9.805807,1
6,0,1,0.0,0.7,8.271467,1
7,0,0,0.0,0.65,9.615384,1
8,0,1,0.0,0.6,9.0711355,1
0,1,0,0.0,1.0,10.576923,1
1,1,0,25.0,0.82,0.96153915,1
2,1,1,50.0,0.58,12.936178,1
3,0,0,75.0,0.54,8.600263,1
4,0,1,75.0,0.49,7.322859,1
5,0,0,75.0,0.44,10.878568,1
6,0,1,75.0,0.39,3.846154,1
7,0,0,75.0,0.34,4.300131,1
8,0,1,75.0,0.29,8.707102,1
9,0,0,75.0,0.24,8.707102,1
10,0,0,75.0,0.19,8.271467,1
11,0,0,75.0,0.14,3.9645247,1
12,0,1,75.0,0.09,4.9029036,1
13,0,0,75.0,0.04,1.3598206,1
14,0,1,75.0,0.0,0.0,1
15,0,0,75.0,0.0,0.96153843,1
0,1,0,0.0,1.0,1.3598212,1
1,0,0,25.0,0.66,7.9290485,1
2,0,1,0.0,0.46,10.038755,1
3,0,0,0.0,0.41,7.7521706,1
4,0,1,0.0,0.36,9.805807,1
